"epoch","step","train/cardinality_error","train/cardinality_error_0","train/cardinality_error_1","train/cardinality_error_2","train/cardinality_error_enc","train/class_error","train/loss","train/loss_bbox","train/loss_bbox_0","train/loss_bbox_1","train/loss_bbox_2","train/loss_bbox_enc","train/loss_ce","train/loss_ce_0","train/loss_ce_1","train/loss_ce_2","train/loss_ce_enc","train/loss_giou","train/loss_giou_0","train/loss_giou_1","train/loss_giou_2","train/loss_giou_enc","train/lr","train/lr_max","train/lr_min","val/AP/fire","val/AP/smoke","val/F1","val/cardinality_error","val/cardinality_error_0","val/cardinality_error_1","val/cardinality_error_2","val/cardinality_error_enc","val/class_error","val/ema_mAP_50","val/ema_mAP_50_95","val/ema_mAR","val/loss","val/loss_bbox","val/loss_bbox_0","val/loss_bbox_1","val/loss_bbox_2","val/loss_bbox_enc","val/loss_ce","val/loss_ce_0","val/loss_ce_1","val/loss_ce_2","val/loss_ce_enc","val/loss_giou","val/loss_giou_0","val/loss_giou_1","val/loss_giou_2","val/loss_giou_enc","val/mAP_50","val/mAP_50_95","val/mAP_75","val/mAR","val/precision","val/recall"
"3","1799","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1849","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1899","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1939","","","","","","","","","","","","","","","","","","","","","","","","","","0.39374449849128723","0.4796389043331146","0.7286407947540283","298.75494384765625","298.76190185546875","298.7648010253906","298.7415771484375","298.77410888671875","42.9071044921875","0.8006857633590698","0.47035205364227295","0.660888671875","4.545992374420166","0.031167808920145035","0.031174512580037117","0.030406292527914047","0.03055238537490368","0.03814627230167389","0.4432518482208252","0.48177269101142883","0.45747798681259155","0.45221078395843506","0.49023380875587463","0.13772282004356384","0.13886311650276184","0.13851110637187958","0.1378675401210785","0.15393994748592377","0.7766791582107544","0.4366917014122009","0.4253505766391754","0.6456372141838074","0.7547448873519897","0.7064720988273621"
"3","1939","3898.8212890625","3898.09423828125","3898.707763671875","3896.6220703125","3898.71142578125","0.7909490466117859","7.817092418670654","0.05788949504494667","0.058223284780979156","0.057995956391096115","0.05786437168717384","0.0699707418680191","0.7612552642822266","0.8197476863861084","0.7764826416969299","0.7652265429496765","0.8429403901100159","0.22762712836265564","0.22952134907245636","0.22891385853290558","0.22780245542526245","0.25699561834335327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","1949","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","1999","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2049","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2099","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2149","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2199","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2249","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2299","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2349","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2399","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2424","","","","","","","","","","","","","","","","","","","","","","","","","","0.40831735730171204","0.4978227913379669","0.7472789287567139","298.77642822265625","298.77178955078125","298.76654052734375","298.7636413574219","298.77410888671875","42.84002685546875","0.8064684867858887","0.47860652208328247","0.6711901426315308","4.507763385772705","0.031732041388750076","0.03351857513189316","0.031860850751399994","0.03220463544130325","0.04158419743180275","0.4290286898612976","0.46458572149276733","0.43654292821884155","0.429916650056839","0.48417821526527405","0.13662222027778625","0.14000967144966125","0.13707579672336578","0.13697549700737","0.1538214534521103","0.7974505424499512","0.4530700743198395","0.4564359486103058","0.6566634178161621","0.8045646548271179","0.6977065801620483"
"4","2424","3898.759765625","3897.798095703125","3898.732421875","3893.706298828125","3898.52001953125","0.952682614326477","7.748697757720947","0.05638490989804268","0.05859953537583351","0.057868655771017075","0.05675654113292694","0.0717674046754837","0.7574710845947266","0.807487964630127","0.7683539986610413","0.7601236701011658","0.8299381732940674","0.22303518652915955","0.22831851243972778","0.22676528990268707","0.2241653949022293","0.2569325268268585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2449","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2499","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2549","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2599","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2649","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2699","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2749","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2799","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2849","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2899","","","","","","","","","","","","","","","","","","","","","","","9.999999747378752e-05","9.999999747378752e-05","3.232564267818816e-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
