epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/fire,val/AP/smoke,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
16,8244,,,,,,,,,,,,,,,,,,,,,,,,,,0.4212140142917633,0.5633675456047058,0.7899727821350098,298.78106689453125,298.78106689453125,298.72357177734375,298.73809814453125,298.7781677246094,42.8471794128418,0.8219210505485535,0.49311476945877075,0.6655241847038269,4.195048809051514,0.03276747837662697,0.03341939300298691,0.033119458705186844,0.03285803273320198,0.03673196956515312,0.3941435217857361,0.40130266547203064,0.39154526591300964,0.39327043294906616,0.4077169597148895,0.13309986889362335,0.1360144317150116,0.13419093191623688,0.1338026076555252,0.14418621361255646,0.8214685916900635,0.49229079484939575,0.509324848651886,0.6642400622367859,0.8253473043441772,0.757506787776947
16,8244,3898.868408203125,3898.708984375,3898.513916015625,3897.901123046875,3898.677001953125,0.5535078644752502,6.430362224578857,0.04764797165989876,0.048959117382764816,0.04848748445510864,0.04801568016409874,0.058795906603336334,0.6115749478340149,0.649451494216919,0.6196556687355042,0.6135188937187195,0.6684345006942749,0.19478516280651093,0.19784089922904968,0.1966526359319687,0.19582433998584747,0.2189958244562149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8249,,,,,,,,,,,,,,,,,,,,,,,6.366100933519192e-06,6.366100933519192e-06,2.05788296625542e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8299,,,,,,,,,,,,,,,,,,,,,,,6.008913715049857e-06,6.008913715049857e-06,1.9424199138029508e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8349,,,,,,,,,,,,,,,,,,,,,,,5.6633939493622165e-06,5.6633939493622165e-06,1.8307284221918962e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8399,,,,,,,,,,,,,,,,,,,,,,,5.329631676431745e-06,5.329631676431745e-06,1.7228376236744225e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8449,,,,,,,,,,,,,,,,,,,,,,,5.007714207749814e-06,5.007714207749814e-06,1.6187757978514128e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8499,,,,,,,,,,,,,,,,,,,,,,,4.697726581071038e-06,4.697726581071038e-06,1.5185702295639203e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8549,,,,,,,,,,,,,,,,,,,,,,,4.399749741423875e-06,4.399749741423875e-06,1.4222473510017153e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8599,,,,,,,,,,,,,,,,,,,,,,,4.113861905352678e-06,4.113861905352678e-06,1.3298323153776437e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8649,,,,,,,,,,,,,,,,,,,,,,,3.840138106170343e-06,3.840138106170343e-06,1.2413492811447213e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8699,,,,,,,,,,,,,,,,,,,,,,,3.578649966584635e-06,3.578649966584635e-06,1.1568216251589547e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,8729,,,,,,,,,,,,,,,,,,,,,,,,,,0.41996026039123535,0.5646830201148987,0.7883190512657166,298.78106689453125,298.78106689453125,298.71661376953125,298.7415771484375,298.7735290527344,42.82272720336914,0.8228943347930908,0.4926838278770447,0.6668382883071899,4.189200401306152,0.03207352012395859,0.033254481852054596,0.03293583169579506,0.03221268206834793,0.03643679991364479,0.39642035961151123,0.3999783396720886,0.39345118403434753,0.3943198621273041,0.4083569049835205,0.1325824111700058,0.13621631264686584,0.13466964662075043,0.13313452899456024,0.14445073902606964,0.8214537501335144,0.492321640253067,0.5070760250091553,0.6662211418151855,0.8111827373504639,0.7667609453201294
17,8729,3898.8720703125,3898.67578125,3898.434326171875,3897.09716796875,3898.644287109375,0.4069432318210602,6.337810039520264,0.047429170459508896,0.0491667166352272,0.0481303371489048,0.04791848734021187,0.057650476694107056,0.5963644981384277,0.632802426815033,0.6044501066207886,0.5969936847686768,0.6542963981628418,0.19405360519886017,0.1986033022403717,0.19617882370948792,0.19498293101787567,0.21689334511756897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8749,,,,,,,,,,,,,,,,,,,,,,,3.3294663808192126e-06,3.3294663808192126e-06,1.0762713742451524e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8799,,,,,,,,,,,,,,,,,,,,,,,3.0926521503715776e-06,3.0926521503715776e-06,9.997196315225665e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8849,,,,,,,,,,,,,,,,,,,,,,,2.8682698030024767e-06,2.8682698030024767e-06,9.271865764048925e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8899,,,,,,,,,,,,,,,,,,,,,,,2.6563780011201743e-06,2.6563780011201743e-06,8.58691251437449e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8949,,,,,,,,,,,,,,,,,,,,,,,2.4570322239014786e-06,2.4570322239014786e-06,7.942514912429033e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8999,,,,,,,,,,,,,,,,,,,,,,,2.2702852220390923e-06,2.2702852220390923e-06,7.338842067383666e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9049,,,,,,,,,,,,,,,,,,,,,,,2.096185426125885e-06,2.096185426125885e-06,6.776053851353936e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9099,,,,,,,,,,,,,,,,,,,,,,,1.9347785382706206e-06,1.9347785382706206e-06,6.254295925600672e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9149,,,,,,,,,,,,,,,,,,,,,,,1.7861073047242826e-06,1.7861073047242826e-06,5.7737064906859814e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9199,,,,,,,,,,,,,,,,,,,,,,,1.6502102653248585e-06,1.6502102653248585e-06,5.3344106021313564e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9214,,,,,,,,,,,,,,,,,,,,,,,,,,0.42181891202926636,0.5646593570709229,0.7901881337165833,298.78106689453125,298.78106689453125,298.7154541015625,298.6893005371094,298.77294921875,42.922672271728516,0.821902334690094,0.49286949634552,0.6667096018791199,4.198108196258545,0.033044617623090744,0.03340096026659012,0.03316223993897438,0.033146027475595474,0.03714204952120781,0.3931867182254791,0.39997854828834534,0.39102545380592346,0.39118221402168274,0.40571174025535583,0.13385704159736633,0.13583754003047943,0.1349874585866928,0.13414843380451202,0.1449415236711502,0.8225454092025757,0.4932391345500946,0.5083132386207581,0.6648267507553101,0.818895697593689,0.7634416222572327
18,9214,3898.876953125,3898.768798828125,3898.413818359375,3897.41943359375,3898.56298828125,0.33661800622940063,6.318950176239014,0.04793625324964523,0.04936430975794792,0.04870335012674332,0.04821256920695305,0.057732127606868744,0.5942732095718384,0.6306100487709045,0.6010395884513855,0.5949119925498962,0.6537761688232422,0.1928245723247528,0.19660447537899017,0.19468724727630615,0.19334755837917328,0.21483436226844788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9249,,,,,,,,,,,,,,,,,,,,,,,1.5271233451130684e-06,1.5271233451130684e-06,4.936524433674094e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9299,,,,,,,,,,,,,,,,,,,,,,,1.4168787174639874e-06,1.4168787174639874e-06,4.580151369282248e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9349,,,,,,,,,,,,,,,,,,,,,,,1.319505258834397e-06,1.319505258834397e-06,4.2653852005969384e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9399,,,,,,,,,,,,,,,,,,,,,,,1.2350284350759466e-06,1.2350284350759466e-06,3.992308705846881e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9449,,,,,,,,,,,,,,,,,,,,,,,1.1634706424956676e-06,1.1634706424956676e-06,3.7609936498483876e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9499,,,,,,,,,,,,,,,,,,,,,,,1.1048504120481084e-06,1.1048504120481084e-06,3.57150007346263e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9549,,,,,,,,,,,,,,,,,,,,,,,1.0591832051431993e-06,1.0591832051431993e-06,3.423877714681112e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9599,,,,,,,,,,,,,,,,,,,,,,,1.0264810725857387e-06,1.0264810725857387e-06,3.318166008625667e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9649,,,,,,,,,,,,,,,,,,,,,,,1.006752427201718e-06,1.006752427201718e-06,3.254391955920255e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9699,,,,,,,,,,,,,,,,,,,,,,,1.0000026122725103e-06,1.0000026122725103e-06,3.232572609590534e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9699,,,,,,,,,,,,,,,,,,,,,,,,,,0.4206652343273163,0.5643376708030701,0.7903122305870056,298.78106689453125,298.78106689453125,298.7073059082031,298.71893310546875,298.7712097167969,42.86896896362305,0.8224362730979919,0.493717223405838,0.6671129465103149,4.199630260467529,0.032826900482177734,0.03334152698516846,0.033235229551792145,0.03302610293030739,0.0368579737842083,0.3942943513393402,0.400806188583374,0.3909844756126404,0.39228177070617676,0.405036598443985,0.13369984924793243,0.13614164292812347,0.13559791445732117,0.1344817727804184,0.14497308433055878,0.8212283849716187,0.492501437664032,0.5067616105079651,0.6641281843185425,0.8227989077568054,0.760300874710083
19,9699,3898.867431640625,3898.617919921875,3898.408447265625,3896.793212890625,3898.52734375,0.6463029980659485,6.393067836761475,0.04795330390334129,0.04963443800806999,0.04885166883468628,0.048286840319633484,0.05826412886381149,0.599913477897644,0.6363769173622131,0.6071602702140808,0.6013827323913574,0.6583639979362488,0.1968439668416977,0.20011290907859802,0.19908517599105835,0.19746726751327515,0.2189510315656662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
